,xs,ys,artists,songs
355,2.677194011090375,6.430354585268009,Cachaito Lopez,Wahira
356,-3.830455166642461,4.097878097665795,Pink Cream 69,Still Alive
357,3.1118207082716305,-0.3156770606680212,Elevation,Ocean Rain
358,2.441686738331955,-4.110364824124594,Eric Clapton,Smile
359,5.158651568401545,-3.5963997390635902,Whitesnake,She's A Woman (2006 Digital Remaster)
360,-1.1799382899612336,-2.0188805783797807,Terror Fabulous,Satisfaction
361,-2.3779302752069778,3.269102339700434,The Icicle Works,Little Girl Lost
362,2.4918302491701017,4.560994763808358,The Lettermen,Put Your Head On My Shoulder (1991 Digital Remaster)
363,2.296404347081417,1.2920448161589364,Johnny Hartman,Summertime (1995 Digital Remaster)
364,-5.08753440767582,-1.3884559502955667,T.Love,Nie Nie Nie
365,0.6546572847819295,2.981871912123391,Bernard Fevre,Stress on Pluton
366,7.8315351476176,1.5080257797885095,Alaska Y Dinarama,Un Millon De Hormigas
367,1.8095775508844103,-8.703249765497382,Performed by Jennifer Hudson;Dreamgirls (Motion Picture Soundtrack),Love You I Do
368,-0.6012701898409777,1.679353352638134,Ice Cube,Say Hi To The Bad Guy (Edited)
369,7.514166695317984,5.56643542081014,Musiq / DJ Aktive / Carol Riddick,Soulstar
370,-3.019086778345691,4.460951618927651,Mark Farina  feat. Sean Hayes,Dream Machine
371,1.415867478171059,2.109768455305724,Willie Mitchell,Bad Eye
372,-2.0462084840862493,0.6960122470344741,Haji & Emanuel feat. Roachford,In The Moment
373,1.6772175219960317,4.084752867079924,Darren Styles,Flashlight
374,-6.332536165058896,-4.711467030763743,Chuck Mangione / Don Potter,Children Of Sanchez
375,-4.983051722500101,4.300067384152754,The Muppets,Scrooge
376,1.8652065028536948,3.945170540589576,Blk Jks,Banna Ba Modimo
377,-5.442704333116936,-5.818863115231023,Sheek Louch,Kill_ Kill_ Murder
378,-6.962294697987619,-0.8798746757728548,J-Diggs,Way of the Street (Feat. Dubee_ Smuggla_ & Rydah J. Klyde)
379,6.214201427711938,-2.2960993841235138,Chris Cagle,It Takes Two
380,-8.268795003425218,4.247092942447344,Bart Peeters,Mannen zijn simpeler dan vrouwen
381,-3.983457394746504,2.3588646307201104,Joe Arroyo Y La Verdad,La Noche
382,1.0646651732010652,4.447676183608456,Craig Morgan,Something To Write Home About
383,-2.1889023173821345,5.808258106924618,Bob Evans,Your Love
384,1.1359078587357618,1.2654278879873693,Willi Williams,Messenger Man Version
385,7.233941946023314,-0.8522163504823475,Abenaa,Ride
386,-3.0089282986540558,-6.124884622940033,Jay Tee,Everybody Love
387,-3.7249649043471753,7.1772102850285835,UGK featuring Raheem DeVaughn,Still On The Grind
388,6.173032696850327,-1.4415869314560859,Less Than Jake,In-Dependence Day (Album Version)
389,3.747052882518384,-7.309238729434254,Mobb Deep,Blood Money
390,-1.1666866801058973,-7.183801560993563,Kierra Sheard,Snap
391,-0.4128188894509113,0.8215998238431657,Rewiring Genesis,Broadway Melody of 1974 (Album Version)
392,-4.197440651091645,2.2511596925610573,The Chuck Norris Experiment,Silicone City
393,-5.426686527033292,-3.6512810152119326,Floor,Kallisti  Song For Eris
394,-3.5204689672544074,-2.9299878486081994,Coki,All Of A Sudden
395,-2.821812782214695,4.514381356986191,Man Like Me,Single Dad
396,0.053485333766310914,0.480576286234801,Teenage Bad Girl,Vacuum
397,3.5303638879438077,7.36725403813733,Encre,Marbres
398,2.4868796404764257,-8.335046566540893,Gene Harris,Funky Business (2003 Digital Remaster)
399,-3.281156633166448,-5.181659505417552,Abdel Halim Hafez,El Oronfel
400,4.833810775722839,-5.503433183686858,John Prine,Day's Done
401,2.67727821896958,-0.0475655644812578,"Damian ""Jr. Gong"" Marley",Mr. Marley
402,6.550456435237873,1.0057927592916742,Danny Wilson,Ruby's Golden Wedding
403,-2.3949819922852207,-1.2742520969996098,Elsa Garcia,Aventura De Mi Vida
404,-3.5579082930269443,-2.1441875442114218,Smokey Robinson,I've Got You Under My Skin
405,-4.515553461125402,-7.2985339123422195,DJ Quicksilver,Bellissima (Klm Remix)
406,-0.1269609004243621,-0.24970584130963186,Cross Canadian Ragweed,Down
407,-0.7857274235193815,-4.475613607814177,Shearwater,All The Black Days 1
408,9.210177923015106,-1.2723998278005255,William Shatner,You'll Have Time
409,3.8005403734735,-5.098142942445836,Alias,Awaken
410,-4.000676082363801,2.4117873231615614,King Tee,Black Togetha Again
411,4.033919254002005,4.614349980950653,Jose Padilla,Las Cazuelas (2000 remix)
412,-2.5397062895100677,1.9664265324154484,Maria Gad,Lounge
413,-2.29183011027203,4.825511575162192,Clara Nunes,Ai Quem Me Dera
414,-1.1433855763425533,0.27830728656988735,Alice Stuart,Seven Daffodils
415,0.03736366120558908,6.053279224298497,Dave Hollister,Church
416,2.3646881189017304,0.43516695317565895,The Gourds,Part I - Ants on the Melon (With Due Regards to Virginia Adair)
417,1.6688848567075365,2.22369951345748,Sun Yan-Zi,My Story Your Song
418,3.460564530360512,7.384206491625601,Mathew Jonson,Too Late to Change
419,0.8288219826075891,2.175688760803952,Gary Moore,Johnny Boy
420,-2.5782521684656863,0.6001405947289056,Urban Knights,On The Up
421,-5.655016359777744,4.953264516003308,Subsonica,Colpo Di Pistola
422,-5.018470488604711,3.1746248500437684,Pernice Brothers,B.S. Johnson
423,0.993999345205529,3.4500565473784524,Robert Natus & Arkus P.,Hardcore Salsa (Original Mix)
424,-9.026831824717583,-0.08325266787770855,T.O.K,Hard Core Lover
425,-5.313026978595242,-0.1198368582299072,CMX,PII
426,-0.7955982673531053,-8.28519211600967,Queens Club,I'm American
427,-3.194855319160059,0.6142743831602778,Jane's Addiction,Summertime Rolls (2006 Remastered Album Version )
428,-0.7330841099023299,-8.129353588683117,Weepers Circus,Maurice (feat. Goulec)
429,-0.6685725375894918,-0.34456324047085923,Procol Harum,Eight Days A Week
430,0.9442789482728936,4.0576660226972,Ratos de Poro,Va Se Virar
431,4.775706017265144,-2.978333502606376,Gonzalo Rubalcaba,Imagine
432,4.250173557002025,4.093867679709388,Patty Loveless,Cold Cold Heart (Album Version)
433,5.188803477645267,7.588604749254735,Irwin Goodman,Riemu ja ratto
434,1.178236505437772,0.019316047026866606,Jay Reatard,Rotten Mind
435,-4.586809816391059,-5.048841175938343,Hil St Soul,Baby Come Over (feat Dwele)
436,4.14357548924385,5.595573522310061,Black Label Society,Snowblind
437,5.071380770812893,-0.5892527158187092,Clara Ward,Time Is Winding Up
438,-0.04252925199022356,0.1134884968737328,The Red Jumpsuit Apparatus,Justify
439,5.847190778035857,3.5552844315745586,The Paddingtons,What's The Point In Anything New
440,-3.002728349287667,-2.021638452630096,Garnett Silk,Necessity
441,5.6516742785935055,-3.546998127483045,Immortal Technique,Golpe De Estado
442,-2.7386649782643415,4.432159421126571,Mark B & Blade,The Unknown
443,-1.4304756455299048,1.183898487555748,Ice Cube,Smoke Some Weed (Explicit)
444,-4.745345430073681,-7.705690985472635,Peetah Morgan,Hurting
445,1.8752894172677808,1.2647856813567517,Trisha Yearwood,Like We Never Had A Broken Heart
446,-1.8363093534548864,-4.484677252320881,Mtume,Tie Me Up
447,0.33008490192003126,-5.270845249447137,Incubus,Oil And Water
448,-6.689839626984866,-1.0834136167574382,Ingrid Olava,William
449,3.5400593104919036,0.5430951966088142,Run Kid Run,Freedom
450,1.15931973800639,7.776630471986755,The Mighty Mighty Bosstones,Pictures To Prove It
451,-2.1008451218402735,-1.161580638646286,Len Gieco/Victor Heredia,Sobreviviendo (En Vivo)
452,3.1666290994237407,5.787767459598837,Restless Heart,A Tender Lie
453,-3.9169724823658343,-1.7363482628214721,Nicho Hinojosa,Nia
454,-1.4101745094824631,6.046785553283892,DoomSword,Thundercult
455,-1.097783751200908,-3.81218913616018,4hero,Look Inside
456,-1.3670327488274792,4.581885901387047,Dan Bern,Jane
457,-2.4529067378207903,-6.443269348340433,Mike McClure,Harder To Ignore
458,-0.2444556876331824,-0.42137911032432435,Jungle Brothers,Doin' Our Own Dang (Album Version)
459,-1.4689855205272577,0.8949284032949234,Billie Jo Spears,Raindrops Keep Falling On My Head (2003 Digital Remaster)
460,1.9062585727590344,2.1980994554873794,Juggy D,Meri Jaan (Feat. Jay Sean)
461,0.9996484202012136,1.0998883147953726,Attaque 77,Solo por placer
462,-4.669654678755657,2.6963814279630722,Dark Dark Dark,Winter Coat
463,8.68967248384206,-1.4538239029033964,Marcus Miller,Funny (All She Needs Is Love)
464,0.826726240854113,0.3814053031838452,Banaroo,Living In A Red Balloon
465,0.7131784052739585,6.881695669296874,LANDA DANIEL,CHCIPLY DOBRY VILY (LIVE)
466,2.728126583629966,8.232989524319695,Do Or Die,Caine House
467,0.35634302918635863,-5.01273930873295,Kelly Clarkson,I Do Not Hook Up
468,-1.580936881942378,-2.326060702283278,Thievery Corporation,El Pueblo Unido
469,4.5616967310420575,5.877447932863755,A Hawk And A Hacksaw,Foni Tu Argile
470,-3.7723064372827446,5.955890299494836,Perry Blake,Ava
471,6.195879605902501,-1.3074046166605777,David Jalbert,Souvenirs D'enfance
472,2.644351683437725,8.773856199144252,Samajona,Leb Den Traum
473,-1.584227388240514,5.417721316934897,Kieran,You Saved My Life
474,-0.3047590907254638,1.670424039661536,Krayzie Bone featuring K-Mont_ LaReece_ Asu and Wishbone,Thug On Da' Line
475,-4.0124976824605385,4.091766939555328,Lovehatehero,Pants Off Dance Off
476,2.9281946138246604,-6.0777229036160625,Dash Berlin,Till The Sky Falls Down
477,3.3786617875841047,-0.03207464815429068,Delroy Washington,Stoney Blows (2002 Digital Remaster)
478,-0.5850937230910881,2.5772066763475325,Carlos Y Jos,La Embarcacin
479,-0.7071211767236489,-3.135283094939641,Frida Hyvonen,Pony
480,-0.2456946914270642,7.012730472194954,Non Prophets,Xaul Zan's Heart
481,5.544342108998988,3.3571772458247264,? & The Mysterians,Why Me
482,-6.238574743393506,-4.753246737880225,Cloud Cult,Washed Your Car
483,6.375350952275928,-4.96468737096508,Sweet,Tom Tom Turnaround
484,5.244997822307171,7.590068471797632,Ghislain Poirier,Gray Space
485,2.7053566997823544,8.783873794211985,Dada,Mary Sunshine Rain
486,1.7541448489035394,-0.5886705075849104,Soda Stereo,Terapia De Amor Intensiva
487,7.5139717320342925,5.564900422855699,Shotu,Brainwaves
488,-0.4517557414097711,-0.605275747730281,Hladno Pivo,Superman
489,-2.6025149610870586,6.91187515314706,The Decemberists,Cocoon
490,-1.7937200848406292,-0.21691560893076864,Holy Molar,Deep Thought Eject Button
491,-1.8345747285618668,6.739592926150386,Amon Tobin,Battery
492,1.6682989948871885,3.8819379869471273,DL Incognito,Wild Style (feat. Tara Chase and D-Shade)
493,5.394154432885219,0.9113697712689705,Piero Piccioni,I giovani tigri
494,7.818605284041226,-1.603213560945108,Elisa,In The Green
495,-0.2718330071922347,8.841838023626146,Aaron Jerome,Silent Suffering feat Mike Orwell (instrumental)
496,-8.96174099715018,1.7587781780934963,BoDeans,Still The Night (Live)
497,-3.338912266494497,-5.232295194356935,Ashanti,The Story Of 2
498,6.611807853430609,2.4534675594103903,The Chills,Tied Up In Chain
499,3.1507529979297977,8.92455885524091,Os Mutantes,Anagrama
500,0.2397309429813093,-4.120680841766151,Frederik,Kohta juna lhtee
501,2.41941180046404,-8.45102024338867,John Waite,Just Like Lovers
502,-2.2892107377669135,3.527499180942987,Hot Club De Paris,Names and Names and Names
503,5.392133030241136,-1.156281784099415,Karan Casey,You Brought Me Up
504,-2.4891353264783067,2.6760457785893115,SFDK,No Hay Color
505,-4.785903353176296,1.005271564202069,Andrae Crouch,You Don't Have to Jump No Pews (I've Been Born Again)
506,-5.9396826740840085,4.756734571383597,Super Mal,Pixelated
507,6.1757605612093025,-1.440359249898941,James Taylor Quartet,Don't Mess With Mr T
508,-3.3765845912610666,-2.3555909752204327,Thomas Dutronc / Marie Modiano,Solitaires
509,-3.440284702950556,1.6602138907009711,The Infested,Discipline
510,-0.28068128963238476,8.847725795005159,Beastie Boys,20 Questions Version
511,0.1146921249019995,-3.7573140555227527,Franco Battiato,Caff De La Paix (1996 Digital Remaster)
512,1.4196597936951545,-1.2417497454289097,Lenine,Sentimental
513,6.497497726650244,0.8954855956812877,Quasi,Repetition
514,-4.4931284635495805,-1.0747864540493803,GWAR,Fuckin' An Animal
515,-3.788916800251685,-1.2363981938741553,Howie B,To Kiss You
516,7.041503171986663,-0.5430518989803841,Municipal Waste,Divine Blasphemer
517,2.5815991149620694,3.7300399389037446,Uncle Tupelo,If That's Alright
518,2.6919912034978886,-1.7800175468933055,Bobby McFerrin,Discipline
519,-1.5936321643961113,-2.3528155036676353,Spin Doctors,Little Miss Can't Be Wrong
520,-2.165579872800592,3.381897303869226,Pharrell featuring Slim Thug,Keep It Playa (Explicit) (Feat. Slim Thug)
521,2.3947346534003486,3.8461572651087454,Innocence Mission,I Have Loved You
522,-3.1493754521494584,1.22436159900541,Chezere,Plastic Woman
523,0.31566878892033184,5.0745533598422945,Billie Jo Spears,She's Out There Dancin' Alone
524,-1.7075246421508414,2.1272780164148206,Vanessa Paradis,La La La Song
525,3.2763774796007556,8.834638017543234,Sizzla,Knowing Each Other
526,2.0375506843818756,-3.311214601960272,Jape,Autumn Summer
527,6.67532758738523,2.1258653095286686,Foghat,MUMBO JUMBO
528,8.717352544207584,-4.2092756908019915,Audio Lotion,Lagoa
529,-1.6702232925144556,-7.001320717042674,Yvonne Elliman,I Don't Know How To Love Him
530,-0.5492095693660048,2.718669992016334,Little Johnny Taylor,Please Come Home For Christmas
531,4.878243690424429,4.5517216583015925,Anberlin,A Day Late (Live Version)
532,6.512027088289456,1.072873491063421,Hector,Atlantis
533,3.0043780845636805,-0.3049947443940533,FFH,You Found Me
534,3.4413177008850524,-2.9109289523833803,Filteria,Navigate
535,-4.842335977793094,-0.5066464408568678,King Tee,Do Your Thing
536,-0.3058621759318948,8.842183858409046,Jesse Harris,I Never Changed My Mind
537,2.4324959295872834,-8.438024205257852,CPM22,Peter / 60 Segundos / Garota Da TV
538,8.711688022874776,-0.5824482112311922,Hjaltaln,Goodbye July / Margt A Ugga
539,5.913517208907669,3.5634494593197954,Lost Boyz,The Yearn
540,1.6839362960884776,6.39270855593558,Cher,Save The Children
541,-2.202436473754384,-0.9931361834883362,Dori Caymmi,Kicking Cans (Album Version)
542,-5.71304609513262,4.929710901517737,Fashawn,Our Way
543,-5.430901946099076,-3.655777696138929,Anti-Flag,Mind The G.A.T.T.
544,3.9041589505439056,0.5387225979136708,N.W.A.,Kamurshol
545,-6.155538457747676,4.389507747659436,BLESTeNATION,Make Way
546,-1.6940449019936195,-5.056732789828173,Sonny Rollins Quartet,Paul's Pal
547,7.026213641573091,-0.992488636630035,The Upper Crust,You Put On Airs
548,-7.191724752512569,0.6727824692850464,Bacilos,Solo un segundo
549,3.1176702777552374,8.91674993366423,Sayag Jazz Machine,Flipper down
550,3.769807959324457,-5.05942638645791,Cristian Castro,Si Tu Me Amaras
551,-5.7975856574952545,-1.3753148789544418,Michael Bubl,A Foggy Day (In London Town) (Album Version)
552,0.014125458417123716,8.873451004867809,Manowar,Kingdom Come (LP Version)
553,4.397132596479354,-4.923246384338541,The Features,The Way It''s Meant to Be
554,0.6596006955141956,4.621367991716596,St. Lunatics / Cardan,Love You So
555,0.3729463154115612,3.257485294448168,Morgan Heritage,Guards Up
556,1.917132333920594,6.943898466605307,Film School,On & On (edit)
557,-0.9944012770345646,8.069038816288295,Tracy Chapman,Speak The Word  (LP Version)
558,1.228146470548633,6.968010313359309,God Damn,Break The Thunder
559,6.62031202010956,2.5721350644838603,La Bergre,Petits cailloux
560,5.777867627879227,4.2984643653925225,Red,War Games
561,2.98473633555744,0.5703595786363993,Jacques Higelin,Chambre Sous Les Toits
562,-7.150352420861398,-1.972523477621262,Wreckelekt,Mic in Hand
563,0.29863555310034107,-3.8512037060373623,Don Omar,Bailando Sola
564,-5.434106436904365,-3.6128713296090234,The Classic Crime,Abracadavers
565,-8.941228248991042,1.7237130806340966,The Regime,Here We Come
566,-1.3641926277117706,0.8469113107645626,Aaron Hall,Let's Make Love
567,-1.4430484577574787,2.509382506457829,Dynamite Boy,Photograph
568,1.3274065715693597,-3.8884702079350113,Tonight Is Glory,Exciting Forms of Destruction
569,4.054437030583278,-4.206125518173035,Odds,Smokescreen (Come & Get Me)
570,0.3074763241062247,-5.02328639934079,Jean Goldkette,Dinah
571,-5.464888971499344,0.03717067283289285,Lisa Papineau,LP Beat
572,-1.4649726679846666,-3.7735484826860897,Raphael Saadiq,This One
573,-2.9633396144753466,3.3010863476117818,New Grass Revival,Unconditional Love
574,-2.605049966422261,-3.0970674099453173,The Temptations,Ungena Za Ulimengu (Unite The World)
575,-1.9208597293367116,-7.0540267397316585,Average White Band,Nothing You Can Do 
576,-2.9998227464180642,-4.8549726582454795,James Chance & the Contortions,Roving Eye
577,-0.726803096796457,-1.6545707303717667,Voicemail,Bring Ya Body Come
578,4.937948965756917,-4.443596081758608,Jorge Palma,Bairro Do Amor (Live)
579,-5.215161932436157,8.255507581326771,Blood_ Sweat & Tears,Empty Pages
580,-3.4079364410704662,0.3312502857716509,Sniff 'n' The Tears,The Thrill Of It All
581,-0.8530171988945012,-1.8808008149841404,Chris LeDoux,Wife Behind The Cowboy
582,-8.723675877872497,1.6219749159676176,Shafiq Husayn,No Moor
583,-1.5010861086128413,-1.5391288384092994,Jamelo,Ela Disse-me Assim
584,5.4644825157422,0.13057093179465756,Grzegorz Turnau,Ze Sztambucha
585,-8.018784681856486,3.371093583794506,Asian Dub Foundation,Who Runs The Place
586,-2.608995672461755,2.1911652651564495,Jazz Jamaica,Just My Imagination
587,-3.6977022420437096,-1.4081423510964435,F.R. David,I Surrender
588,4.29124510061422,3.7277680822671937,Omnikrom,Mieux Que D'La Musique
589,-4.154052361110209,2.3068465854614275,Larry Carlton,The B.P. Blues
590,-2.814852692425013,4.484845783577955,Pretenders,I Hurt You [Denmark Street Demo]
591,8.401651846676767,-1.4449524051719205,Lou Rawls,You've Got To Move
592,0.01381031348007018,5.204003583172778,Kelly Price,So Sweet
593,-2.4917077856876344,-0.0793956096134548,Brinsley Schwarz,Silver Pistol
594,0.7414182561255511,-7.215327108255365,Boyz N Da Hood feat. T-Rok_ Alfa Mega_ Yung Joc & Durty,Block Boyz feat. T-Rok_ Alfa Mega_ Yung Joc & Durty (Explicit Album Version)
595,-6.852093154277551,-6.034631757274461,Datarock,Princess (DJ exel.Pauly Radio Remix)
596,-5.876838624019547,0.8206964284023741,Steve Green,Dialogue 3: Little Dog's Disobedience
